"text","favorited","favoriteCount","replyToSN","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The Trump administration has turned to workarounds for many of its top immigration priorities.

This year, it quiet… https://t.co/ZtFRBUlYdN",FALSE,59,NA,TRUE,NA,"1182537582347018241",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",69,FALSE,FALSE,NA,NA
"We're officially in spooky season — and a new animated, albeit declawed, version of ""The Addams Family"" is hitting… https://t.co/dXGbmX1FPx",FALSE,67,NA,TRUE,NA,"1182522478490542081",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",20,FALSE,FALSE,NA,NA
"Andrew Ridgeley's new memoir — ""Wham!: George Michael and Me"" — is a story of friendship, a look back on pop stardo… https://t.co/6ViQkmfieb",FALSE,300,NA,TRUE,NA,"1182513420593221632",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",62,FALSE,FALSE,NA,NA
"Most farmers haven't had a good year since President Trump took office, and his policies on trade, immigration and… https://t.co/Bg71N4If5V",FALSE,516,NA,TRUE,NA,"1182506885846654976",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",266,FALSE,FALSE,NA,NA
"As pressure builds for doctors to reduce prescriptions for opioids, new federal guidelines are warning that abrupt… https://t.co/QqX470MRMG",FALSE,172,NA,TRUE,NA,"1182499830012231681",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",72,FALSE,FALSE,NA,NA
"Power is gradually being restored to tens of thousands of Californians, after a second day of outages intended to m… https://t.co/HsdHU53h9a",FALSE,111,NA,TRUE,NA,"1182495161177313281",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",48,FALSE,FALSE,NA,NA
"A burgeoning industry of therapists, coaches and counselors are now working with offenders of sexual misconduct to… https://t.co/kKgStjHeq9",FALSE,73,NA,TRUE,NA,"1182491280686878720",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",18,FALSE,FALSE,NA,NA
"With Washington distracted by the impeachment inquiry, Ukraine's Volodymyr Zelenskiy is largely being left to his o… https://t.co/8kq9uJFHUp",FALSE,72,NA,TRUE,NA,"1182483485740687362",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",30,FALSE,FALSE,NA,NA
"In 2015, Marco moved from Peru to Maine, a state with a small Latinx population. 

It felt like a dream come true.… https://t.co/bIFaZ7HpUf",FALSE,74,NA,TRUE,NA,"1182478443214229504",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",21,FALSE,FALSE,NA,NA
"From abolishing the Electoral College to increasing the number of justices on the Supreme Court, here's where the D… https://t.co/9Qe8utyc3Z",FALSE,102,NA,TRUE,NA,"1182476933109616641",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",31,FALSE,FALSE,NA,NA
"Scientists say they're worried about nicotine vaping's effect on teenage brains.

""It's unfortunate that a whole ge… https://t.co/3Bop08BZFS",FALSE,268,NA,TRUE,NA,"1182468393343082499",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",166,FALSE,FALSE,NA,NA
"A woman was taking a stroll in downtown Anchorage last month when she found a memory card on the ground.

Police sa… https://t.co/Kiyi6Ah4X5",FALSE,193,NA,TRUE,NA,"1182460876575694849",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",54,FALSE,FALSE,NA,NA
"The U.N. is warning that it's facing a ""cash crisis"" if member states don't pay the annual dues they owe — as $1.3… https://t.co/8vB1qMbG8d",FALSE,125,NA,TRUE,NA,"1182452522943942661",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",81,FALSE,FALSE,NA,NA
"A year after Hurricane Michael slammed Florida's panhandle, communities are struggling.

Local governments are rais… https://t.co/5Vhkhetxci",FALSE,65,NA,TRUE,NA,"1182445755157700609",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",39,FALSE,FALSE,NA,NA
"A white Florida man who fatally shot an unarmed black man during a dispute in a convenience store parking lot in 20… https://t.co/VvOoOas6nn",FALSE,1866,NA,TRUE,NA,"1182436928639119360",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",264,FALSE,FALSE,NA,NA
"China's economic growth has been slowing down for years.

Tariffs have contributed to slower growth since early 201… https://t.co/eXpQcnVMT6",FALSE,36,NA,TRUE,NA,"1182431378589257728",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",16,FALSE,FALSE,NA,NA
"Before Marc Wilson went to prison, he had a house and a good job as a nurse. By his release seven years later he ha… https://t.co/D6oP8GHESa",FALSE,134,NA,TRUE,NA,"1182423084265082881",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",52,FALSE,FALSE,NA,NA
"President Trump's campaign spent hundreds of thousands of dollars on Facebook ads against impeachment earlier this… https://t.co/dLos3LB7ta",FALSE,2671,NA,TRUE,NA,"1182416793639493638",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",595,FALSE,FALSE,NA,NA
"In 2014, @Malala became the youngest recipient of the Nobel Peace Prize. #todayinhistory

She survived being shot b… https://t.co/TP43h1ftZF",FALSE,269,NA,TRUE,NA,"1182414313274912768",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",84,FALSE,FALSE,NA,NA
"Hundreds of thousands of Californians are without power — some for the second straight day — after utility giant PG… https://t.co/rEEV6SCGB3",FALSE,71,NA,TRUE,NA,"1182406469792260096",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",45,FALSE,FALSE,NA,NA
"The man accused of driving more than 11 hours to target Hispanic people in a mass shooting at an El Paso Walmart ha… https://t.co/fExIpufSmk",FALSE,77,NA,TRUE,NA,"1182399673539203073",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",62,FALSE,FALSE,NA,NA
"Who's affected? @CapRadioNews has set up a map of the region, the bulk of which starts south of the San Francisco B… https://t.co/Yowe0cFwvF",FALSE,39,"NPR",TRUE,"1182394997250953224","1182394998194618368","5392522","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NPR",18,FALSE,FALSE,NA,NA
"Minneapolis, Creve Coeur, Mo., Long Beach, Calif., and Fair Haven, N.J., have all passed drive-through bans. https://t.co/JlPVM4aCQZ",FALSE,158,NA,FALSE,NA,"1182344064479502336",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",47,FALSE,FALSE,NA,NA
"Apple has removed an app used by activists in Hong Kong to track police activity at protests — the latest example o… https://t.co/tG6swwIJ3f",FALSE,462,NA,TRUE,NA,"1182327177129283584",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NPR",406,FALSE,FALSE,NA,NA
"A Republican candidate running for Colleton County sheriff in South Carolina revealed in a campaign ad that he wore… https://t.co/w8ZN7g7ZGj",FALSE,235,NA,TRUE,NA,"1182322751119474689",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",107,FALSE,FALSE,NA,NA
"Victoria Gray, who has sickle cell disease, is the first U.S. patient with a genetic disorder to receive an experim… https://t.co/jyqpXoCXfB",FALSE,698,NA,TRUE,NA,"1182313347330510849",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",149,FALSE,FALSE,NA,NA
"BREAKING: Two associates of Rudy Giuliani, who reportedly aided his efforts to have Ukraine investigate Joe Biden,… https://t.co/JHjQH52OQg",FALSE,1045,NA,TRUE,NA,"1182310417424699392",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",306,FALSE,FALSE,NA,NA
"These Democratic presidential candidates have advocated adding justices to the Supreme Court:

<ed><U+00A0><U+00BD><ed><U+00B4><U+00B9> Bullock
<ed><U+00A0><U+00BD><ed><U+00B4><U+00B9> Buttigie… https://t.co/MzwUqs0Mto",FALSE,157,NA,TRUE,NA,"1182304293979906049",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",38,FALSE,FALSE,NA,NA
"President Trump's Twitter attacks against Democrats in Congress have intensified since July — especially against no… https://t.co/1j8d1xDXrJ",FALSE,265,NA,TRUE,NA,"1182298765237063680",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",216,FALSE,FALSE,NA,NA
"Adam Schiff, the House intelligence committee chairman, has become the unexpected face of the Democrats' impeachmen… https://t.co/c3AhP4bIV3",FALSE,131,NA,TRUE,NA,"1182293475712290817",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",24,FALSE,FALSE,NA,NA
"Panicked civilians fled the battle zone after Turkish soldiers launched an attack on U.S.-backed Kurdish fighters i… https://t.co/Tl5ILodJo2",FALSE,149,NA,TRUE,NA,"1182289454452658177",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",154,FALSE,FALSE,NA,NA
"Piper Johnson, 18, is one of more than 1,000 people diagnosed with vaping-related lung disease this year.

Now, she… https://t.co/QOBp1plfav",FALSE,168,NA,TRUE,NA,"1182283158638727170",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",65,FALSE,FALSE,NA,NA
"An app used by Hong Kong pro-democracy activists to crowdsource the location of protesters and police has been remo… https://t.co/tqzd9DUNAJ",FALSE,192,NA,TRUE,NA,"1182279653458874368",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",170,FALSE,FALSE,NA,NA
"India banned e-cigarettes last month, before they became popular.

But other products remain a widespread problem:… https://t.co/35Q7n2bFMx",FALSE,36,NA,TRUE,NA,"1182264597509791745",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",19,FALSE,FALSE,NA,NA
"For a healthy diet, eat more: 
<ed><U+00A0><U+00BE><ed><U+00B5><U+009C> nuts and seeds
<ed><U+00A0><U+00BE><ed><U+00B5><U+0097> fruits and veggies
<ed><U+00A0><U+00BD><ed><U+00B0><U+009F> healthy fats

Eat less:
<ed><U+00A0><U+00BE><ed><U+00B5><U+0093> processed meat
<ed><U+00A0><U+00BE><ed><U+00B5><U+00A4> s… https://t.co/vEARhgbDak",FALSE,547,NA,TRUE,NA,"1182256724914384897",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",148,FALSE,FALSE,NA,NA
"The Nobel Prizes in literature have been granted to two authors: Polish writer Olga Tokarczuk — who was awarded the… https://t.co/FRmtUhgEnR",FALSE,86,NA,TRUE,NA,"1182255060878860289",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",45,FALSE,FALSE,NA,NA
"We're in a quiet phase with Zika right now, researchers say.

But the bad news: Scientists think Zika will strike a… https://t.co/64YJfWQtok",FALSE,37,NA,TRUE,NA,"1182235091898191872",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",35,FALSE,FALSE,NA,NA
"Starting in early 2020, California will ban the sale of the pesticide chlorpyrifos, which officials say has been li… https://t.co/4GgRR7na17",FALSE,417,NA,TRUE,NA,"1182222507165863936",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",105,FALSE,FALSE,NA,NA
"There is nothing in the Constitution, nor in the rules of the House, that compels a full House vote to authorize an… https://t.co/qEYjN8p9Tw",FALSE,1154,NA,TRUE,NA,"1182204901759344640",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",351,FALSE,FALSE,NA,NA
"Charly Bliss arrived at the Tiny Desk with roughly 20 gold balloons, a burst of energy and some glitter to match.… https://t.co/eCrykJIADW",FALSE,51,NA,TRUE,NA,"1182190309620551680",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",10,FALSE,FALSE,NA,NA
"In a new memoir, Megan Phelps-Roper tells her story of growing up in the notorious Westboro Baptist Church — as its… https://t.co/ZmotFuaHHJ",FALSE,232,NA,TRUE,NA,"1182174943368351750",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",66,FALSE,FALSE,NA,NA
"After global reports of deaths linked to vaping, India cracked down on e-cigarettes. But other cheap tobacco produc… https://t.co/B4Up7lpUeU",FALSE,33,NA,TRUE,NA,"1182159845992095744",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",17,FALSE,FALSE,NA,NA
"FIFA has fined the Hong Kong Football Association after fans protested the Chinese national anthem at a World Cup q… https://t.co/iuZ7la3SiC",FALSE,104,NA,TRUE,NA,"1182150532464553984",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",53,FALSE,FALSE,NA,NA
"Homeowners hoping to pursue a buyout of a flood-prone home can only do so if their local government has set up the… https://t.co/cVFEKVw8eX",FALSE,38,NA,TRUE,NA,"1182143497207504896",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",29,FALSE,FALSE,NA,NA
"The percentage of kids being born with microcephaly to moms who contracted Zika is lower than scientists initially… https://t.co/QNU2eRQ3rZ",FALSE,72,NA,TRUE,NA,"1182136174116315136",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",48,FALSE,FALSE,NA,NA
"Piper Johnson was all packed to start her first year of college when she noticed a pain in her chest. She ended up… https://t.co/WBPMnV4U2J",FALSE,314,NA,TRUE,NA,"1182129392287387650",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",154,FALSE,FALSE,NA,NA
"Multiple school districts across the U.S. are suing Juul Labs. They charge that Juul has hooked a generation of you… https://t.co/wQXjghLydv",FALSE,249,NA,TRUE,NA,"1182122598915887104",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",107,FALSE,FALSE,NA,NA
"There's new evidence that eating a healthy diet — one that includes plenty of fruits and vegetables and limits high… https://t.co/WdojuV6tsT",FALSE,761,NA,TRUE,NA,"1182113804433399808",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",235,FALSE,FALSE,NA,NA
"goodnight to everyone but especially Holly, the winner of Fat Bear Week 2019
 https://t.co/ykcEw7QebZ",FALSE,2300,NA,FALSE,NA,"1182112105291534337",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",404,FALSE,FALSE,NA,NA
"For some 40 years, women have been largely banned from attending soccer matches in Iran.

But amid pressure from FI… https://t.co/NL83ZlErE1",FALSE,251,NA,TRUE,NA,"1182107247012438016",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",62,FALSE,FALSE,NA,NA
"Laid-off, former CNN journalist Chris Moody and his wife, Cristi, decided to get out of New York. Loading their liv… https://t.co/IMK90jWs9n",FALSE,583,NA,TRUE,NA,"1182099204233207808",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",144,FALSE,FALSE,NA,NA
"More fetal remains have been discovered during a search of vehicles belonging to a deceased Illinois doctor who per… https://t.co/iUA0o3BO7e",FALSE,48,NA,TRUE,NA,"1182090965412192256",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",24,FALSE,FALSE,NA,NA
"A public official in Arizona has been arrested in connection with charges that he ran a multimillion-dollar scheme… https://t.co/faLZVxg7Jy",FALSE,123,NA,TRUE,NA,"1182083351856988165",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",106,FALSE,FALSE,NA,NA
"Wisconsin police last month broke up what they call one of the country's largest illegal vaping manufacturing busin… https://t.co/9DcdrIZ3UK",FALSE,81,NA,TRUE,NA,"1182077287157714945",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",37,FALSE,FALSE,NA,NA
"There is nothing in the Constitution, nor in the rules of the House, that compel a full House vote to authorize an… https://t.co/7cSvMeibXD",FALSE,1373,NA,TRUE,NA,"1182068740474707968",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",430,FALSE,FALSE,NA,NA
"As Team USA won its 5th consecutive world championship, Simone Biles broke a record by winning her 21st World Gymna… https://t.co/LlZJfMzk9J",FALSE,1189,NA,TRUE,NA,"1182061681930903552",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",177,FALSE,FALSE,NA,NA
"Government officials and employees often assume informal conversations on messaging services like WhatsApp aren't p… https://t.co/HuTVNsFL6Y",FALSE,110,NA,TRUE,NA,"1182056686703595526",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",34,FALSE,FALSE,NA,NA
"Many workers for businesses that supply General Motors are out of work as a result of the UAW strike against the au… https://t.co/FBPGhKEtMN",FALSE,67,NA,TRUE,NA,"1182047341894868993",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",44,FALSE,FALSE,NA,NA
"These Democratic presidential candidates support a gun buyback program:

Mandatory:
• Booker
• Harris
• O’Rourke

V… https://t.co/M8NoeutowQ",FALSE,159,NA,TRUE,NA,"1182039812003569665",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",68,FALSE,FALSE,NA,NA
"In arguments on a set of Supreme Court cases on LGBTQ employment rights, Justice Ruth Bader Ginsburg said sexual ha… https://t.co/YdKEE5xYay",FALSE,270,NA,TRUE,NA,"1182032003560087553",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",94,FALSE,FALSE,NA,NA
"He escaped the Liberian Civil War in the 1990s and landed, broke and starving, in Helena, Mont.

Now he's Helena's… https://t.co/szPzLqgfmJ",FALSE,198,NA,TRUE,NA,"1182025461511016449",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",31,FALSE,FALSE,NA,NA
"""With his words and his actions, President Trump has indicted himself,"" former Vice President Biden said in a campa… https://t.co/qxnNJNFwRN",FALSE,297,NA,TRUE,NA,"1182020854923878401",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",59,FALSE,FALSE,NA,NA
"Chicago police rarely solve murders. When they do, there's a stark racial disparity. (@WBEZ) https://t.co/VjssdNCyvs",FALSE,143,NA,FALSE,NA,"1182017915773739009",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",70,FALSE,FALSE,NA,NA
"A public official in Arizona has been accused of running a multimillion-dollar scheme in which he smuggled pregnant… https://t.co/2TrxMM0qkr",FALSE,281,NA,TRUE,NA,"1182015646076477441",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",240,FALSE,FALSE,NA,NA
"A centuries-old park in Kabul, with its green orchards and grassy lawns, provides war-weary Afghans a brief shelter… https://t.co/B65D9lmXUI",FALSE,100,NA,TRUE,NA,"1182012378713604100",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",16,FALSE,FALSE,NA,NA
"As part of that investigation, NPR sued FEMA to get the records of more than 40,000 property buyouts — most of whic… https://t.co/gU1FpQpyCF",FALSE,138,"NPR",TRUE,"1182002045156495362","1182003263459266561","5392522","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NPR",79,FALSE,FALSE,NA,NA
"An NPR investigation earlier this year revealed that federally funded home buyouts have disproportionately gone to… https://t.co/fVcZCRAb6l",FALSE,161,"NPR",TRUE,"1182001802402783233","1182002045156495362","5392522","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NPR",112,FALSE,FALSE,NA,NA
"Homeowners hoping to relocate out of flood zones in the U.S. don't have equal access to the main source of federal… https://t.co/46JQNzfdIX",FALSE,168,NA,TRUE,NA,"1182001802402783233",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",95,FALSE,FALSE,NA,NA
"China's message to foreign companies and their employees is clear: Watch what you say on matters sensitive to our c… https://t.co/Ja9HNIrisD",FALSE,80,NA,TRUE,NA,"1181997521708703745",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",56,FALSE,FALSE,NA,NA
"JUST IN: A former junior colleague claims Matt Lauer raped her during the 2014 Winter Olympics in Sochi, Russia, ac… https://t.co/ICvNP7gj6D",FALSE,55,NA,TRUE,NA,"1181991585644462080",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",23,FALSE,FALSE,NA,NA
"At a camp in Ohio, children learn how to cope with having parents who are addicted to opioids by writing letters.… https://t.co/0IajfyULk8",FALSE,221,NA,TRUE,NA,"1181990284994985985",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",79,FALSE,FALSE,NA,NA
"At 97 years old, John Goodenough is the oldest-ever Nobel laureate. He was awarded the prize in chemistry for his w… https://t.co/RQ4wN0QxOG",FALSE,1312,NA,TRUE,NA,"1181978911615393793",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",250,FALSE,FALSE,NA,NA
"For a healthy diet, eat more: 
<ed><U+00A0><U+00BE><ed><U+00B5><U+009C> nuts and seeds
<ed><U+00A0><U+00BE><ed><U+00B5><U+0097> fruits and veggies
<ed><U+00A0><U+00BD><ed><U+00B0><U+009F> healthy fats

Eat less:
<ed><U+00A0><U+00BE><ed><U+00B5><U+0093> processed meat
<ed><U+00A0><U+00BE><ed><U+00B5><U+00A4> s… https://t.co/dWXRk0jyT4",FALSE,344,NA,TRUE,NA,"1181971345581625344",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",85,FALSE,FALSE,NA,NA
"The Democratic presidential candidates are largely unified on proposals like an assault weapons ban and red flag la… https://t.co/FxETQ6R11m",FALSE,46,NA,TRUE,NA,"1181965567886012418",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",17,FALSE,FALSE,NA,NA
"At least 2 people were killed in shootings in the eastern German city of Halle. Shots were fired in multiple locati… https://t.co/Noc1ycOA01",FALSE,51,NA,TRUE,NA,"1181960976603783169",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",48,FALSE,FALSE,NA,NA
"Pacific Gas &amp; Electric began cutting off power across large swaths of Northern and Central California to reduce the… https://t.co/Hf5t2rNhok",FALSE,63,NA,TRUE,NA,"1181957005243817984",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",46,FALSE,FALSE,NA,NA
"Justice Neil Gorsuch, one of President Trump's appointees, admitted to a bit of a conundrum in a reading of the 196… https://t.co/SMQUqPlU0s",FALSE,62,NA,TRUE,NA,"1181953474868776962",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",45,FALSE,FALSE,NA,NA
"ICYMI: The Nobel Prize in chemistry was awarded jointly to an American, British and Japanese scientist for developi… https://t.co/hjh6WcOgQI",FALSE,193,NA,TRUE,NA,"1181947709277777921",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",40,FALSE,FALSE,NA,NA
"we have no choice but to stan
https://t.co/c3wO2F5m6U",FALSE,4052,NA,FALSE,NA,"1181942663064571905",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",940,FALSE,FALSE,NA,NA
"President Trump says asking Ukraine to investigate Joe Biden was driven by his concerns about corruption.

""To clai… https://t.co/yQFiW0wGq0",FALSE,414,NA,TRUE,NA,"1181936809451884544",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",113,FALSE,FALSE,NA,NA
"BREAKING: Turkish forces have crossed the Syrian border to launch a military operation targeting Kurdish groups and… https://t.co/G2RZicN6JF",FALSE,268,NA,TRUE,NA,"1181929456283336704",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",357,FALSE,FALSE,NA,NA
"Many workers for businesses that supply General Motors are out of work as a result of the UAW strike against the au… https://t.co/rua1ebTW4N",FALSE,58,NA,TRUE,NA,"1181926290703695872",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",36,FALSE,FALSE,NA,NA
"A Wisconsin woman and her two sons have been charged with running what police say was one of the country's largest… https://t.co/S9FTMUExLf",FALSE,212,NA,TRUE,NA,"1181921763137114112",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",116,FALSE,FALSE,NA,NA
"Beto O'Rourke wants to ban and buy back assault-style weapons.

One voter asked him how the plan would hold up if c… https://t.co/btSxv7N0ub",FALSE,794,NA,TRUE,NA,"1181911185962274819",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NPR",172,FALSE,FALSE,NA,NA
"A new survey finds a majority of parents rarely, if ever, discuss ethnicity, gender, class or other identity catego… https://t.co/loQF49i77h",FALSE,1806,NA,TRUE,NA,"1181903144466501633",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",848,FALSE,FALSE,NA,NA
"Planned Parenthood plans to spend at least $45 million ahead of the 2020 elections with the goal of unseating Presi… https://t.co/Ip9AerT6eE",FALSE,1970,NA,TRUE,NA,"1181900130833850368",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",252,FALSE,FALSE,NA,NA
"Ten years ago, a special program was created to direct women forced into sex work toward recovery, rather than the… https://t.co/3XiP0BjBwg",FALSE,744,NA,TRUE,NA,"1181888051204804608",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",160,FALSE,FALSE,NA,NA
"""Lithium-ion batteries have revolutionized our lives and are used in everything from mobile phones to laptops and e… https://t.co/nqx5eDXkYQ",FALSE,198,NA,TRUE,NA,"1181875060736450560",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",74,FALSE,FALSE,NA,NA
"Julián Castro escorted 12 asylum-seekers in Mexico to the U.S. border on Monday, asking Customs and Border Protecti… https://t.co/yCrivWak4B",FALSE,246,NA,TRUE,NA,"1181872701775974400",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",188,FALSE,FALSE,NA,NA
"California Gov. Gavin Newsom has signed a bill that will make HIV-prevention drugs available without a prescription… https://t.co/ka4Qv3t6wQ",FALSE,899,NA,TRUE,NA,"1181857595608449024",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",244,FALSE,FALSE,NA,NA
"Five bulls mysteriously showed up dead on a ranch in remote eastern Oregon — with their blood drained and body part… https://t.co/kUk6oJ67IM",FALSE,306,NA,TRUE,NA,"1181842248796921856",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NPR",149,FALSE,FALSE,NA,NA
