"text","favorited","favoriteCount","replyToSN","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"In a brazen campaign to win business and become a major player in China, Deutsche Bank lavished gifts on members of… https://t.co/iXKpbBGSEf",FALSE,467,NA,TRUE,NA,"1183775294949351430",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",276,FALSE,FALSE,NA,NA
"A British man who admitted to sexually abusing scores of children was found dead under ""suspicious"" circumstances i… https://t.co/R2AUn69wj5",FALSE,389,NA,TRUE,NA,"1183774470735106049",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",110,FALSE,FALSE,NA,NA
"Ahead of Tuesday's Democratic debate, we asked political reporters past and present to explain how a single moment… https://t.co/QiaWff2PfB",FALSE,71,NA,TRUE,NA,"1183770730397343744",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",25,FALSE,FALSE,NA,NA
"The actress, singer and former K-pop band member Sulli, 25, was found dead in her home on Monday, police said. An o… https://t.co/ZKkpxYYOz4",FALSE,755,NA,TRUE,NA,"1183768350092091393",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",314,FALSE,FALSE,NA,NA
"President Trump tweeted that he'd be ""looking into the Scott Hapgood case,"" in which a banker from Connecticut was… https://t.co/KbZItWOYNI",FALSE,123,NA,TRUE,NA,"1183764433652334592",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",34,FALSE,FALSE,NA,NA
"""Rarely has a presidential decision resulted so immediately in what his own party leaders have described as disastr… https://t.co/GZTZ6k5QVf",FALSE,582,NA,TRUE,NA,"1183759391360798720",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",294,FALSE,FALSE,NA,NA
"Italian newspapers that have depicted Link University in Rome as either a shady diploma mill or den of spies are un… https://t.co/7OKYwXKgKC",FALSE,71,NA,TRUE,NA,"1183754337237000192",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",39,FALSE,FALSE,NA,NA
"As companies start reporting quarterly earnings this week, what they say about the future could jolt the stock mark… https://t.co/gBCLHT6pVD",FALSE,70,NA,TRUE,NA,"1183751836957851648",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",36,FALSE,FALSE,NA,NA
"""The witch is a feminine archetype who has authority over herself,"" says Pam Grossman, author and host of ""The Witc… https://t.co/JSRa2n1ePv",FALSE,542,NA,TRUE,NA,"1183749336024399873",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",97,FALSE,FALSE,NA,NA
"The White House has said President Trump “strongly condemns” a gruesome fake video depicting him shooting members o… https://t.co/jjuDBVjXTb",FALSE,498,NA,TRUE,NA,"1183747201496993792",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",222,FALSE,FALSE,NA,NA
"In the past year, at least 5 states and numerous cities have joined a long list of places to officially recognize I… https://t.co/xg88qRLZ9P",FALSE,944,NA,TRUE,NA,"1183744309381730304",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",334,FALSE,FALSE,NA,NA
